agent_id,ev_model,user_type,objective,include_subscription,sessions_per_month,start_lat,start_lon,dest_lat,dest_lon,depart_datetime,start_soc_pct,reserve_soc_pct,target_soc_pct,max_detour_km,top_k_candidates,step_horizon_s
U724,forfour,Payg,time,False,0,51.527318,-0.06694,51.490664,-0.245389,2025-08-12T07:54:42,9.0,12.0,80.0,12.0,5,60
U725,awd,Member,cost,True,8,51.496043,-0.161409,51.514944,0.001077,2025-08-12T16:35:03,8.7,12.0,80.0,12.0,5,60
U726,ForTwo Cabrio Electric,Payg,cost,False,0,51.533073,-0.133529,51.488105,-0.005968,2025-08-12T14:14:44,5.3,12.0,80.0,12.0,5,60
U727,cat,Member,time,True,4,51.45392,-0.138704,51.552749,-0.033158,2025-08-12T08:44:15,6.4,12.0,80.0,12.0,5,60
U728,iv rs,Member,hybrid,True,8,51.501601,-0.102344,51.49675,-0.24656,2025-08-12T16:01:50,6.6,12.0,80.0,12.0,5,60
U729,CLA,Payg,time,False,0,51.490236,-0.139105,51.552749,-0.033158,2025-08-12T16:30:09,6.3,12.0,80.0,12.0,5,60
U730,ET7 Standard Range,Payg,hybrid,False,0,51.539934,-0.10811,51.490664,-0.245389,2025-08-12T12:28:57,7.0,12.0,80.0,12.0,5,60
U731,Mii Electric,Payg,time,False,0,51.500499,-0.081141,51.49675,-0.24656,2025-08-12T09:04:49,7.6,12.0,80.0,12.0,5,60
U732,Enyaq Coupe iV RS,Payg,time,False,0,51.49163,-0.13702,51.514944,0.001077,2025-08-12T11:32:21,7.4,12.0,80.0,12.0,5,60
U733,BE11 Long Range,Payg,cost,False,0,51.492218,-0.243518,51.514944,0.001077,2025-08-12T14:48:11,6.7,12.0,80.0,12.0,5,60
U734,Q6 e-tron,Member,hybrid,True,12,51.47427,-0.19348,51.514944,0.001077,2025-08-12T19:25:08,9.9,12.0,80.0,12.0,5,60
U735,pure,Member,cost,True,12,51.489388,-0.134819,51.552749,-0.033158,2025-08-12T18:57:40,9.3,12.0,80.0,12.0,5,60
U736,suv 300,Payg,cost,False,0,51.496168,-0.226769,51.514944,0.001077,2025-08-12T10:50:05,9.7,12.0,80.0,12.0,5,60
U737,E-HS9 84 kWh,Payg,hybrid,False,0,51.476289,-0.197634,51.514944,0.001077,2025-08-12T10:45:21,8.4,12.0,80.0,12.0,5,60
U738,U5.,Payg,hybrid,False,0,51.515286,-0.116644,51.490664,-0.245389,2025-08-12T15:31:40,8.6,12.0,80.0,12.0,5,60
U739,standard,Payg,cost,False,0,51.466504,-0.105745,51.552749,-0.033158,2025-08-12T08:55:28,9.4,12.0,80.0,12.0,5,60
U740,Model S,Payg,time,False,0,51.498745,-0.230165,51.514944,0.001077,2025-08-12T12:41:28,7.5,12.0,80.0,12.0,5,60
U741,Roadster,Payg,cost,False,0,51.495496,-0.200385,51.514944,0.001077,2025-08-12T11:01:43,9.7,12.0,80.0,12.0,5,60
U742,Soul,Payg,time,False,0,51.486154,-0.206039,51.514944,0.001077,2025-08-12T18:59:06,6.3,12.0,80.0,12.0,5,60
U743,coupe iv 80x,Member,time,True,12,51.51821,-0.14597,51.488423,-0.005687,2025-08-12T15:01:36,6.3,12.0,80.0,12.0,5,60
U744,SQ8 e-tron,Payg,hybrid,False,0,51.495977,-0.151375,51.514944,0.001077,2025-08-12T11:01:14,7.7,12.0,80.0,12.0,5,60
U745,Spectre,Payg,cost,False,0,51.532959,-0.07688,51.490664,-0.245389,2025-08-12T14:24:07,9.1,12.0,80.0,12.0,5,60
U746,e-Traveller L2 75 kWh,Member,time,True,4,51.527645,-0.066906,51.490664,-0.245389,2025-08-12T19:48:52,8.7,12.0,80.0,12.0,5,60
U747,e-C4,Payg,cost,False,0,51.49358,-0.222053,51.514944,0.001077,2025-08-12T17:14:17,6.9,12.0,80.0,12.0,5,60
U748,#1 Pro+,Member,cost,True,12,51.54388,-0.084188,51.490664,-0.245389,2025-08-12T19:19:49,6.4,12.0,80.0,12.0,5,60
U749,A6 Avant e-tron performance,Member,time,True,8,51.507172,-0.026707,51.49675,-0.24656,2025-08-12T16:17:00,6.6,12.0,80.0,12.0,5,60
U750,Q4 e-tron,Payg,hybrid,False,0,51.51132,-0.14907,51.514944,0.001077,2025-08-12T07:45:00,6.5,12.0,80.0,12.0,5,60
U751,C10,Payg,time,False,0,51.491726,-0.204561,51.514944,0.001077,2025-08-12T08:36:04,9.3,12.0,80.0,12.0,5,60
U752,5 long range,Payg,cost,False,0,51.549321,-0.07107,51.490664,-0.245389,2025-08-12T10:26:25,7.8,12.0,80.0,12.0,5,60
U753,suv amg 53,Payg,cost,False,0,51.515201,-0.15978,51.514944,0.001077,2025-08-12T14:15:54,9.1,12.0,80.0,12.0,5,60
U754,Kona Electric 39 kWh,Payg,cost,False,0,51.491682,-0.140751,51.514944,0.001077,2025-08-12T13:06:51,6.8,12.0,80.0,12.0,5,60
U755,electric,Payg,time,False,0,51.456301,-0.128025,51.552749,-0.033158,2025-08-12T16:31:47,5.7,12.0,80.0,12.0,5,60
U756,GranTurismo,Payg,time,False,0,51.54351,-0.090866,51.490664,-0.245389,2025-08-12T09:06:02,5.4,12.0,80.0,12.0,5,60
U757,Life 20,Payg,cost,False,0,51.49476,-0.219855,51.514944,0.001077,2025-08-12T12:59:00,6.7,12.0,80.0,12.0,5,60
U758,85x,Member,cost,True,8,51.499254,-0.23404,51.514944,0.001077,2025-08-12T16:14:48,10.0,12.0,80.0,12.0,5,60
U759,coupe iv 80x,Member,cost,True,8,51.522963,-0.022308,51.490664,-0.245389,2025-08-12T07:33:13,9.0,12.0,80.0,12.0,5,60
U760,E-Ulysse L2 75 kWh,Payg,time,False,0,51.491371,-0.066098,51.49675,-0.24656,2025-08-12T16:00:28,8.9,12.0,80.0,12.0,5,60
U761,e-C4 54 kWh,Member,time,True,12,51.48708,-0.21826,51.514944,0.001077,2025-08-12T12:40:44,6.8,12.0,80.0,12.0,5,60
U762,IONIQ,Payg,cost,False,0,51.488705,-0.134094,51.552749,-0.033158,2025-08-12T13:19:05,9.0,12.0,80.0,12.0,5,60
U763,etron,Payg,cost,False,0,51.5406,-0.12596,51.445465,-0.108074,2025-08-12T11:54:51,8.0,12.0,80.0,12.0,5,60
U764,300e,Payg,hybrid,False,0,51.522307,-0.123872,51.490664,-0.245389,2025-08-12T10:05:19,7.0,12.0,80.0,12.0,5,60
U765,l2,Payg,hybrid,False,0,51.534135,-0.081804,51.490664,-0.245389,2025-08-12T16:34:21,9.8,12.0,80.0,12.0,5,60
U766,x long range,Payg,hybrid,False,0,51.496605,-0.233091,51.514944,0.001077,2025-08-12T18:07:02,8.5,12.0,80.0,12.0,5,60
U767,touring long range,Member,hybrid,True,8,51.494395,-0.151925,51.514944,0.001077,2025-08-12T20:47:24,9.1,12.0,80.0,12.0,5,60
U768,e-tech ev60 170hp,Payg,time,False,0,51.52102,-0.15584,51.488423,-0.005687,2025-08-12T16:04:30,5.4,12.0,80.0,12.0,5,60
U769,xdrive60,Payg,cost,False,0,51.468985,-0.192037,51.552749,-0.033158,2025-08-12T11:07:18,8.9,12.0,80.0,12.0,5,60
U770,300,Member,time,True,12,51.515375,-0.116745,51.490664,-0.245389,2025-08-12T15:10:39,6.6,12.0,80.0,12.0,5,60
U771,4s sport turismo,Payg,cost,False,0,51.4785,-0.20727,51.514944,0.001077,2025-08-12T13:53:37,9.0,12.0,80.0,12.0,5,60
U772,iv 80,Payg,hybrid,False,0,51.524102,-0.019525,51.490664,-0.245389,2025-08-12T13:38:58,5.5,12.0,80.0,12.0,5,60
U773,EQV,Member,hybrid,True,12,51.530785,-0.062725,51.490664,-0.245389,2025-08-12T19:13:12,5.2,12.0,80.0,12.0,5,60
U774,e-SpaceTourer XL 50 kWh,Payg,cost,False,0,51.498921,-0.221576,51.514944,0.001077,2025-08-12T14:43:24,9.3,12.0,80.0,12.0,5,60
U775,Spring Electric 65 Extreme,Payg,time,False,0,51.537033,-0.135347,51.488105,-0.005968,2025-08-12T15:26:26,9.3,12.0,80.0,12.0,5,60
U776,electric 65 extreme,Member,cost,True,4,51.468116,-0.197323,51.552749,-0.033158,2025-08-12T20:59:35,9.8,12.0,80.0,12.0,5,60
U777,EQA,Payg,cost,False,0,51.487741,-0.13372,51.552749,-0.033158,2025-08-12T12:26:18,9.9,12.0,80.0,12.0,5,60
U778,Born 170 kW - 77 kWh,Payg,hybrid,False,0,51.538971,-0.099968,51.490664,-0.245389,2025-08-12T08:37:53,6.4,12.0,80.0,12.0,5,60
U779,standard range,Payg,hybrid,False,0,51.545554,-0.090501,51.490664,-0.245389,2025-08-12T19:29:24,7.6,12.0,80.0,12.0,5,60
U780,3 standard range plus,Payg,hybrid,False,0,51.489275,-0.209137,51.514944,0.001077,2025-08-12T17:49:58,5.8,12.0,80.0,12.0,5,60
U781,etron sportback 55,Payg,time,False,0,51.515793,-0.025766,51.490664,-0.245389,2025-08-12T07:13:55,6.2,12.0,80.0,12.0,5,60
U782,Megane E-Tech EV60 130hp,Payg,hybrid,False,0,51.501259,-0.223143,51.514944,0.001077,2025-08-12T09:52:52,5.1,12.0,80.0,12.0,5,60
U783,ev,Member,hybrid,True,8,51.47284,-0.19554,51.514944,0.001077,2025-08-12T09:43:20,6.6,12.0,80.0,12.0,5,60
U784,Mii Electric,Payg,cost,False,0,51.498225,-0.212086,51.514944,0.001077,2025-08-12T08:23:20,9.2,12.0,80.0,12.0,5,60
U785,i-Miev,Payg,time,False,0,51.478828,-0.192579,51.514944,0.001077,2025-08-12T13:32:29,5.3,12.0,80.0,12.0,5,60
U786,Enyaq Coupe iV 80,Payg,hybrid,False,0,51.52067,-0.158598,51.488423,-0.005687,2025-08-12T20:08:50,9.7,12.0,80.0,12.0,5,60
U787,iv 60,Payg,hybrid,False,0,51.507205,-0.195209,51.514944,0.001077,2025-08-12T18:19:30,6.5,12.0,80.0,12.0,5,60
U788,fortwo coupe,Member,cost,True,4,51.457871,-0.133552,51.552749,-0.033158,2025-08-12T07:09:11,8.7,12.0,80.0,12.0,5,60
U789,pro,Member,cost,True,12,51.5208,-0.112255,51.490664,-0.245389,2025-08-12T19:57:30,5.8,12.0,80.0,12.0,5,60
U790,m60,Member,time,True,12,51.49061,-0.13041,51.552749,-0.033158,2025-08-12T08:37:01,6.8,12.0,80.0,12.0,5,60
U791,51kwh,Payg,cost,False,0,51.473693,-0.21616,51.514944,0.001077,2025-08-12T15:36:47,9.2,12.0,80.0,12.0,5,60
U792,SQ6 e-tron Sportback,Payg,hybrid,False,0,51.48012,-0.22258,51.514944,0.001077,2025-08-12T15:07:44,6.7,12.0,80.0,12.0,5,60
U793,Macan 4 Electric,Payg,hybrid,False,0,51.495781,-0.185947,51.514944,0.001077,2025-08-12T09:40:51,5.3,12.0,80.0,12.0,5,60
U794,#1 Premium,Payg,hybrid,False,0,51.48223,-0.2071,51.514944,0.001077,2025-08-12T20:23:06,8.4,12.0,80.0,12.0,5,60
U795,etron 45,Payg,time,False,0,51.497932,-0.216413,51.514944,0.001077,2025-08-12T10:04:37,7.3,12.0,80.0,12.0,5,60
U796,Life 40,Payg,hybrid,False,0,51.518387,-0.15286,51.488423,-0.005687,2025-08-12T07:37:27,8.3,12.0,80.0,12.0,5,60
U797,EQB,Payg,hybrid,False,0,51.512943,-0.01652,51.490664,-0.245389,2025-08-12T12:59:39,7.0,12.0,80.0,12.0,5,60
U798,e-Rifter XL 50 kWh,Payg,time,False,0,51.47354,-0.1862,51.552749,-0.033158,2025-08-12T16:29:39,8.7,12.0,80.0,12.0,5,60
U799,Capri Extended Range AWD,Payg,cost,False,0,51.492699,-0.187478,51.514944,0.001077,2025-08-12T11:33:05,5.4,12.0,80.0,12.0,5,60
U800,Mii Electric,Member,hybrid,True,8,51.486395,-0.133785,51.552749,-0.033158,2025-08-12T14:53:04,8.6,12.0,80.0,12.0,5,60
U801,A6 Sportback e-tron performance,Payg,time,False,0,51.51968,-0.16358,51.488423,-0.005687,2025-08-12T15:55:20,5.2,12.0,80.0,12.0,5,60
U802,ORA 03 48 kWh,Payg,time,False,0,51.510249,-0.07336,51.490664,-0.245389,2025-08-12T18:17:47,8.3,12.0,80.0,12.0,5,60
U803,e-Berlingo XL 50 kWh,Payg,cost,False,0,51.529416,-0.047557,51.490664,-0.245389,2025-08-12T12:59:54,5.9,12.0,80.0,12.0,5,60
U804,Megane E-Tech EV60 130hp,Member,cost,True,12,51.4728,-0.20328,51.514944,0.001077,2025-08-12T12:16:48,6.9,12.0,80.0,12.0,5,60
U805,e-Traveller L2 50 kWh,Member,hybrid,True,8,51.486122,-0.198053,51.514944,0.001077,2025-08-12T15:09:36,7.8,12.0,80.0,12.0,5,60
U806,e-tron GT quattro,Member,cost,True,4,51.544411,-0.06827,51.490664,-0.245389,2025-08-12T08:58:21,9.5,12.0,80.0,12.0,5,60
U807,e-Expert Combi Standard 50 kWh,Member,time,True,12,51.470848,-0.11758,51.552749,-0.033158,2025-08-12T07:31:56,6.7,12.0,80.0,12.0,5,60
U808,Mustang Mach-E ER RWD,Payg,cost,False,0,51.498713,-0.223791,51.514944,0.001077,2025-08-12T16:51:42,6.1,12.0,80.0,12.0,5,60
U809,xdrive60,Payg,cost,False,0,51.477641,-0.217851,51.514944,0.001077,2025-08-12T13:24:31,6.1,12.0,80.0,12.0,5,60
U810,e-3008,Payg,time,False,0,51.503442,-0.059559,51.49675,-0.24656,2025-08-12T20:19:05,5.6,12.0,80.0,12.0,5,60
U811,SQ8 e-tron,Member,hybrid,True,8,51.49808,-0.211519,51.514944,0.001077,2025-08-12T10:13:10,9.9,12.0,80.0,12.0,5,60
U812,87kwh,Member,hybrid,True,12,51.504451,-0.015972,51.49675,-0.24656,2025-08-12T11:27:11,5.2,12.0,80.0,12.0,5,60
U813,Cooper SE Convertible,Member,time,True,8,51.497693,-0.223658,51.514944,0.001077,2025-08-12T16:46:03,9.8,12.0,80.0,12.0,5,60
U814,etron sportback,Payg,time,False,0,51.520638,-0.151649,51.488423,-0.005687,2025-08-12T16:20:32,9.4,12.0,80.0,12.0,5,60
U815,folgore,Payg,hybrid,False,0,51.475277,-0.211637,51.514944,0.001077,2025-08-12T09:39:30,6.5,12.0,80.0,12.0,5,60
U816,Model X,Member,cost,True,4,51.493752,-0.195623,51.514944,0.001077,2025-08-12T13:11:33,7.9,12.0,80.0,12.0,5,60
U817,s standard range,Member,time,True,8,51.521826,-0.154134,51.488423,-0.005687,2025-08-12T09:09:20,7.6,12.0,80.0,12.0,5,60
U818,SQ6 e-tron Sportback,Member,hybrid,True,12,51.47205,-0.20322,51.514944,0.001077,2025-08-12T12:57:51,7.7,12.0,80.0,12.0,5,60
U819,Emeya R,Payg,hybrid,False,0,51.473343,-0.184959,51.552749,-0.033158,2025-08-12T09:16:05,8.9,12.0,80.0,12.0,5,60
U820,Q4 Sportback e-tron 40,Payg,cost,False,0,51.522,-0.16731,51.488423,-0.005687,2025-08-12T10:03:44,9.6,12.0,80.0,12.0,5,60
U821,combi long,Member,cost,True,4,51.477747,-0.189518,51.514944,0.001077,2025-08-12T14:05:15,7.2,12.0,80.0,12.0,5,60
U822,iX xDrive60,Payg,hybrid,False,0,51.472514,-0.111662,51.552749,-0.033158,2025-08-12T17:48:35,8.1,12.0,80.0,12.0,5,60
U823,E-HS9 99 kWh,Payg,cost,False,0,51.51973,-0.16548,51.488423,-0.005687,2025-08-12T14:50:43,5.9,12.0,80.0,12.0,5,60
U824,e-5008 73 kWh Dual Motor,Payg,time,False,0,51.49018,-0.214569,51.514944,0.001077,2025-08-12T10:31:02,7.3,12.0,80.0,12.0,5,60
U825,EV4 Sedan Long Range,Payg,hybrid,False,0,51.511879,-0.160027,51.514944,0.001077,2025-08-12T17:55:19,9.8,12.0,80.0,12.0,5,60
U826,EV4 Sedan Long Range,Payg,cost,False,0,51.531763,-0.078794,51.490664,-0.245389,2025-08-12T09:55:05,5.3,12.0,80.0,12.0,5,60
U827,Lyriq 600 E4,Payg,hybrid,False,0,51.47067,-0.190406,51.552749,-0.033158,2025-08-12T13:49:59,9.8,12.0,80.0,12.0,5,60
U828,e:Ny1,Payg,hybrid,False,0,51.487633,-0.142966,51.552749,-0.033158,2025-08-12T14:10:33,8.4,12.0,80.0,12.0,5,60
U829,IONIQ,Member,time,True,8,51.48803,-0.20846,51.514944,0.001077,2025-08-12T14:44:59,7.0,12.0,80.0,12.0,5,60
U830,Cooper E,Member,hybrid,True,12,51.493632,-0.220052,51.514944,0.001077,2025-08-12T14:24:25,9.3,12.0,80.0,12.0,5,60
U831,250 long,Member,time,True,8,51.511406,-0.112471,51.490664,-0.245389,2025-08-12T12:50:54,7.9,12.0,80.0,12.0,5,60
U832,edrive40 sedan,Payg,time,False,0,51.457871,-0.133552,51.552749,-0.033158,2025-08-12T07:20:50,8.1,12.0,80.0,12.0,5,60
U833,iX1 eDrive20,Member,hybrid,True,12,51.492396,-0.182892,51.514944,0.001077,2025-08-12T09:26:36,5.3,12.0,80.0,12.0,5,60
U834,Soul EV,Member,cost,True,4,51.497759,-0.211239,51.514944,0.001077,2025-08-12T07:37:22,9.1,12.0,80.0,12.0,5,60
U835,MGS5  EV 49 kWh,Payg,time,False,0,51.494708,-0.095494,51.49675,-0.24656,2025-08-12T17:41:46,9.8,12.0,80.0,12.0,5,60
U836,e-Partner,Payg,time,False,0,51.47437,-0.20471,51.514944,0.001077,2025-08-12T15:54:20,5.2,12.0,80.0,12.0,5,60
U837,#5 Premium,Payg,hybrid,False,0,51.472965,-0.188544,51.552749,-0.033158,2025-08-12T14:56:24,7.3,12.0,80.0,12.0,5,60
U838,u 71.,Payg,time,False,0,51.456301,-0.128025,51.552749,-0.033158,2025-08-12T07:10:47,9.0,12.0,80.0,12.0,5,60
U839,Enyaq iV RS,Member,cost,True,8,51.49491,-0.233992,51.514944,0.001077,2025-08-12T15:42:49,7.8,12.0,80.0,12.0,5,60
U840,amg 43,Payg,hybrid,False,0,51.480141,-0.205056,51.514944,0.001077,2025-08-12T09:17:02,8.9,12.0,80.0,12.0,5,60
U841,combi m,Payg,cost,False,0,51.540219,-0.023026,51.490664,-0.245389,2025-08-12T08:29:59,8.9,12.0,80.0,12.0,5,60
U842,ev long range,Payg,hybrid,False,0,51.472572,-0.209087,51.514944,0.001077,2025-08-12T18:23:21,9.7,12.0,80.0,12.0,5,60
U843,Soul EV,Member,cost,True,8,51.475238,-0.213646,51.514944,0.001077,2025-08-12T10:17:29,8.9,12.0,80.0,12.0,5,60
U844,suv maybach 680,Payg,hybrid,False,0,51.536971,-0.054667,51.490664,-0.245389,2025-08-12T16:59:08,8.2,12.0,80.0,12.0,5,60
U845,pure,Payg,cost,False,0,51.491812,-0.236258,51.514944,0.001077,2025-08-12T09:34:32,9.3,12.0,80.0,12.0,5,60
U846,EQA,Payg,hybrid,False,0,51.487,-0.13352,51.552749,-0.033158,2025-08-12T14:37:27,9.9,12.0,80.0,12.0,5,60
U847,#3 Premium,Member,cost,True,12,51.481433,-0.220723,51.514944,0.001077,2025-08-12T08:23:31,5.0,12.0,80.0,12.0,5,60
U848,i-Miev,Payg,time,False,0,51.497932,-0.216413,51.514944,0.001077,2025-08-12T14:19:10,9.8,12.0,80.0,12.0,5,60
U849,300e,Payg,cost,False,0,51.525395,-0.08871,51.490664,-0.245389,2025-08-12T18:48:07,6.5,12.0,80.0,12.0,5,60
U850,s standard range,Payg,cost,False,0,51.500088,-0.099251,51.49675,-0.24656,2025-08-12T15:57:11,7.9,12.0,80.0,12.0,5,60
U851,coupe iv 80x,Member,cost,True,4,51.504451,-0.015972,51.49675,-0.24656,2025-08-12T11:19:47,5.7,12.0,80.0,12.0,5,60
U852,SQ6 e-tron Sportback,Payg,time,False,0,51.530113,-0.094281,51.490664,-0.245389,2025-08-12T10:15:41,5.4,12.0,80.0,12.0,5,60
U853,Q4 Sportback e-tron 40,Payg,cost,False,0,51.491881,-0.231705,51.514944,0.001077,2025-08-12T18:21:38,6.0,12.0,80.0,12.0,5,60
U854,Avenger,Payg,hybrid,False,0,51.498706,-0.212452,51.514944,0.001077,2025-08-12T20:21:32,8.0,12.0,80.0,12.0,5,60
U855,iv rs,Payg,time,False,0,51.543884,-0.132947,51.445465,-0.108074,2025-08-12T08:41:42,6.6,12.0,80.0,12.0,5,60
U856,iv 60,Payg,hybrid,False,0,51.454782,-0.113358,51.552749,-0.033158,2025-08-12T11:49:28,6.4,12.0,80.0,12.0,5,60
U857,Cooper SE Convertible,Payg,time,False,0,51.49001,-0.13004,51.552749,-0.033158,2025-08-12T07:31:21,5.8,12.0,80.0,12.0,5,60
U858,i-Miev,Member,cost,True,12,51.49697,-0.12841,51.514944,0.001077,2025-08-12T11:42:29,6.2,12.0,80.0,12.0,5,60
U859,MG4 Electric 77 kWh,Payg,cost,False,0,51.49918,-0.231619,51.514944,0.001077,2025-08-12T18:45:26,7.7,12.0,80.0,12.0,5,60
U860,Q4 e-tron 45 quattro,Payg,time,False,0,51.515415,-0.047477,51.490664,-0.245389,2025-08-12T09:43:48,8.0,12.0,80.0,12.0,5,60
U861,fortwo coupe,Payg,cost,False,0,51.501133,-0.228448,51.514944,0.001077,2025-08-12T13:19:41,7.5,12.0,80.0,12.0,5,60
U862,e-SpaceTourer M 50 kWh,Payg,time,False,0,51.521349,-0.041432,51.490664,-0.245389,2025-08-12T16:26:02,5.4,12.0,80.0,12.0,5,60
U863,e-2008 54 kWh,Member,hybrid,True,12,51.523827,-0.140139,51.488423,-0.005687,2025-08-12T18:05:27,9.3,12.0,80.0,12.0,5,60
U864,ze50 r110,Payg,hybrid,False,0,51.537504,-0.113704,51.490664,-0.245389,2025-08-12T08:18:06,5.1,12.0,80.0,12.0,5,60
U865,3 Crossback E-Tense,Payg,cost,False,0,51.485947,-0.209253,51.514944,0.001077,2025-08-12T15:15:39,8.9,12.0,80.0,12.0,5,60
U866,electrified sport,Member,cost,True,8,51.504266,-0.213473,51.514944,0.001077,2025-08-12T08:25:33,5.5,12.0,80.0,12.0,5,60
U867,gt quattro,Payg,hybrid,False,0,51.486282,-0.13472,51.552749,-0.033158,2025-08-12T19:42:13,8.3,12.0,80.0,12.0,5,60
U868,Model Y,Payg,time,False,0,51.497429,-0.104565,51.49675,-0.24656,2025-08-12T11:33:30,9.0,12.0,80.0,12.0,5,60
U869,standard range 2wd,Member,hybrid,True,12,51.518592,-0.101067,51.490664,-0.245389,2025-08-12T15:29:22,5.6,12.0,80.0,12.0,5,60
U870,flagship,Payg,cost,False,0,51.540395,-0.065931,51.490664,-0.245389,2025-08-12T09:16:06,7.5,12.0,80.0,12.0,5,60
U871,Explorer Standard Range RWD,Payg,time,False,0,51.494,-0.13649,51.514944,0.001077,2025-08-12T11:34:23,9.0,12.0,80.0,12.0,5,60
U872,Spring Electric,Member,time,True,8,51.493607,-0.138444,51.514944,0.001077,2025-08-12T16:01:53,7.8,12.0,80.0,12.0,5,60
U873,e-Traveller L2 50 kWh,Payg,time,False,0,51.4953,-0.22161,51.514944,0.001077,2025-08-12T14:28:16,8.9,12.0,80.0,12.0,5,60
U874,Avenger,Payg,cost,False,0,51.498998,-0.210425,51.514944,0.001077,2025-08-12T12:29:09,9.1,12.0,80.0,12.0,5,60
U875,e-tron GT RS performance,Payg,hybrid,False,0,51.527151,-0.068306,51.490664,-0.245389,2025-08-12T20:49:19,6.2,12.0,80.0,12.0,5,60
U876,e-Traveller Standard 50 kWh,Payg,time,False,0,51.496855,-0.024552,51.49675,-0.24656,2025-08-12T16:55:31,5.6,12.0,80.0,12.0,5,60
U877,ultra,Payg,cost,False,0,51.48132,-0.22196,51.514944,0.001077,2025-08-12T10:30:24,8.4,12.0,80.0,12.0,5,60
U878,Kangoo Grand E-Tech Electric,Member,hybrid,True,8,51.495781,-0.185947,51.514944,0.001077,2025-08-12T08:33:42,6.8,12.0,80.0,12.0,5,60
U879,MG5 Electric Long Range,Member,hybrid,True,4,51.550691,-0.06854,51.490664,-0.245389,2025-08-12T20:23:18,8.3,12.0,80.0,12.0,5,60
U880,e-Rifter Standard 50 kWh,Payg,hybrid,False,0,51.469124,-0.188137,51.552749,-0.033158,2025-08-12T15:52:28,5.5,12.0,80.0,12.0,5,60
U881,e-NV200,Payg,hybrid,False,0,51.49227,-0.20709,51.514944,0.001077,2025-08-12T12:26:38,8.7,12.0,80.0,12.0,5,60
U882,forfour,Member,cost,True,8,51.492496,-0.225326,51.514944,0.001077,2025-08-12T13:30:33,9.5,12.0,80.0,12.0,5,60
U883,S6 Sportback e-tron,Payg,hybrid,False,0,51.519002,-0.011749,51.490664,-0.245389,2025-08-12T18:47:38,9.4,12.0,80.0,12.0,5,60
U884,39kwh,Payg,time,False,0,51.488222,-0.14255,51.552749,-0.033158,2025-08-12T10:02:41,7.3,12.0,80.0,12.0,5,60
U885,Model 3,Payg,cost,False,0,51.489979,-0.146624,51.514944,0.001077,2025-08-12T14:54:59,5.6,12.0,80.0,12.0,5,60
U886,500e Convertible,Member,hybrid,True,12,51.485191,-0.198685,51.514944,0.001077,2025-08-12T20:25:59,7.6,12.0,80.0,12.0,5,60
U887,Zoe R110,Payg,cost,False,0,51.523,-0.15869,51.488423,-0.005687,2025-08-12T18:00:09,5.2,12.0,80.0,12.0,5,60
U888,EQV,Member,hybrid,True,4,51.47649,-0.212127,51.514944,0.001077,2025-08-12T10:13:00,7.4,12.0,80.0,12.0,5,60
U889,T03,Member,hybrid,True,4,51.536992,-0.125316,51.445465,-0.108074,2025-08-12T16:21:44,6.7,12.0,80.0,12.0,5,60
U890,s long range,Member,hybrid,True,12,51.50383,-0.075758,51.49675,-0.24656,2025-08-12T19:39:20,9.1,12.0,80.0,12.0,5,60
U891,3 Crossback E-Tense,Payg,time,False,0,51.472,-0.18812,51.552749,-0.033158,2025-08-12T16:09:34,8.1,12.0,80.0,12.0,5,60
U892,e-3008 97 kWh Long Range,Payg,time,False,0,51.4923,-0.236211,51.514944,0.001077,2025-08-12T18:40:02,9.2,12.0,80.0,12.0,5,60
U893,mach-e,Member,time,True,8,51.479138,-0.214145,51.514944,0.001077,2025-08-12T18:46:48,9.9,12.0,80.0,12.0,5,60
U894,iX1,Payg,cost,False,0,51.517508,-0.153473,51.488423,-0.005687,2025-08-12T11:18:07,6.3,12.0,80.0,12.0,5,60
U895,GranTurismo,Payg,time,False,0,51.518387,-0.09066,51.490664,-0.245389,2025-08-12T18:23:28,8.1,12.0,80.0,12.0,5,60
U896,SEAL U 87 kWh Design,Payg,time,False,0,51.492226,-0.138694,51.514944,0.001077,2025-08-12T12:29:12,7.4,12.0,80.0,12.0,5,60
U897,#5 Pulse,Payg,cost,False,0,51.516,-0.14581,51.488423,-0.005687,2025-08-12T20:06:55,9.4,12.0,80.0,12.0,5,60
U898,i-Miev,Payg,time,False,0,51.51577,-0.156747,51.514944,0.001077,2025-08-12T08:27:33,9.1,12.0,80.0,12.0,5,60
U899,scorpionissima,Payg,hybrid,False,0,51.54122,-0.050924,51.490664,-0.245389,2025-08-12T08:54:44,7.7,12.0,80.0,12.0,5,60
U900,gts,Payg,cost,False,0,51.53753,-0.106387,51.490664,-0.245389,2025-08-12T07:42:11,8.6,12.0,80.0,12.0,5,60
U901,Spring Electric 65,Payg,cost,False,0,51.492069,-0.244415,51.514944,0.001077,2025-08-12T19:14:24,6.2,12.0,80.0,12.0,5,60
U902,Twingo Z.E.,Payg,cost,False,0,51.547034,-0.090247,51.490664,-0.245389,2025-08-12T14:51:57,9.8,12.0,80.0,12.0,5,60
U903,Q6 e-tron Sportback performance,Payg,time,False,0,51.469584,-0.189979,51.552749,-0.033158,2025-08-12T07:15:08,7.3,12.0,80.0,12.0,5,60
U904,electric 45,Member,cost,True,12,51.476573,-0.18965,51.514944,0.001077,2025-08-12T17:25:03,9.6,12.0,80.0,12.0,5,60
