user_id,ev_model,user_type,include_subscription,sessions_per_month,start_lat,start_lon,end_lat,end_lon,depart_datetime,start_soc_pct,reserve_soc_pct,objective,max_detour_km,top_k_candidates,step_horizon_s,trip_km,est_required_kwh,available_kwh_at_start,kwh_per_km,needs_charge
126,Enyaq Coupe,Payg,0,20,51.490444,-0.080693,51.472121,-0.045085,2025-09-01T09:04,16.83377871631098,10.055083399977677,hybrid,2.0,8,5,3.199,0.5912382989228965,5.208587255883454,0.1848197245773356,0
127,SEAL,Payg,0,20,51.535718,-0.020996,51.444935,-0.239857,2025-09-04T19:51,28.096538821811585,14.750719427966239,hybrid,2.0,8,5,18.208,3.2755433886246608,9.573135523406082,0.17989583636998357,0
128,iEV7s,Member,1,20,51.527328,-0.082165,51.492269,-0.157574,2025-09-01T20:13,13.433611553276117,10.619095463384873,time,2.0,8,5,6.514,1.1356229169882028,0.5629032179782488,0.1743357256659814,1
129,Ioniq,Member,1,20,51.476697,-0.13139,51.473815,-0.107352,2025-09-06T09:00,12.663016903271973,11.915744361797936,hybrid,2.0,8,5,1.695,0.29340804090869177,0.28624704883400864,0.17310208903167656,1
130,5 E-Tech,Payg,0,20,51.53338,-0.237351,51.448185,-0.012025,2025-09-06T09:00,22.71389738114293,14.397637798573903,hybrid,2.0,8,5,18.251,3.424423032604463,3.324243979880174,0.18762933716533137,1
131,Marvel R,Member,1,20,51.508034,-0.206046,51.523804,-0.108943,2025-09-02T02:59,26.18287686345262,10.532839850953811,hybrid,2.0,8,5,6.944,1.2160179272056042,10.169360304011187,0.1751177890561066,0
132,turbo,Member,1,20,51.47902,-0.040307,51.461067,-0.039706,2025-09-06T20:17,31.051893306881297,12.418021258770604,hybrid,2.0,8,5,1.997,0.3949139462919539,15.595874427065585,0.19775360355130392,0
133,Zoe ZE50 R110,Payg,0,20,51.492256,-0.062175,51.447809,-0.178177,2025-09-03T08:05,17.55447246962481,14.22391798770698,cost,2.0,8,5,9.433,1.768044491923815,1.7317867893020908,0.18743183419101186,1
134,electric,Payg,0,20,51.531895,-0.026206,51.503884,-0.025116,2025-09-06T09:00,14.972719498324253,12.7848131201707,cost,2.0,8,5,3.116,0.5621453893279167,0.5465802346872735,0.18040609413604514,1
135,cabrio,Payg,0,20,51.543569,-0.136515,51.531954,-0.054245,2025-09-05T16:41,13.942448617571012,11.0517179771138,cost,2.0,8,5,5.835,1.095389756783822,1.0772062292269802,0.18772746474444252,1
136,EQC,Payg,0,20,51.488793,-0.077539,51.531522,-0.030562,2025-09-02T17:19,14.887868216269354,13.677547657062906,time,2.0,8,5,5.757,0.9826284565655391,0.9689754496775578,0.17068411613089093,1
137,Enyaq,Payg,0,20,51.499081,-0.070939,51.458175,-0.013061,2025-09-02T02:08,15.661320480247436,13.40670531433754,cost,2.0,8,5,6.063,1.2050623352964864,1.1715800262128155,0.19875677639724337,1
138,pro,Payg,0,20,51.519698,-0.062146,51.470305,-0.074055,2025-09-13T09:00,25.522101988849048,11.810929532734622,time,2.0,8,5,5.554,1.0245413986634262,6.447428331413521,0.184469103108287,0
139,Enyaq Coupe iV 60,Payg,0,20,51.507775,-0.102415,51.513373,-0.158759,2025-09-02T03:32,22.174426729793147,10.231475807906875,cost,2.0,8,5,3.949,0.7640606423723414,6.923980749191735,0.1934820568175086,0
140,Model Y,Payg,0,20,51.483921,-0.031997,51.447226,-0.143018,2025-09-03T22:21,12.494704734323111,10.03932344948047,time,2.0,8,5,8.706,1.5016274213797425,1.4732287709056164,0.17248189999767316,1
141,Ocean Extreme,Member,1,20,51.513553,-0.061605,51.475044,-0.072941,2025-09-07T07:50,14.868339729963312,14.126964415635857,hybrid,2.0,8,5,4.353,0.8035627114241554,0.7895376522655152,0.18459974992514483,1
142,99,Payg,0,20,51.480207,-0.198289,51.541886,-0.0553,2025-09-01T07:42,24.967993792863368,11.607786807795343,time,2.0,8,5,12.04,2.2240433663608528,12.825798705665305,0.18472120983063564,0
143,Enyaq RS,Member,1,20,51.498345,-0.201181,51.499123,-0.170897,2025-09-06T08:44,29.040982229622553,10.688849493029522,hybrid,2.0,8,5,2.098,0.4156867970761254,14.154570461733984,0.1981347936492495,0
144,e-Traveller Long 75 kWh,Member,1,20,51.496378,-0.216987,51.509725,-0.056774,2025-09-07T09:00,15.96365368928248,12.59275613081491,time,2.0,8,5,11.188,2.0938548034995064,0.674179511693514,0.18715184157128228,1
145,Model X,Payg,0,20,51.44894,-0.148054,51.475771,-0.104958,2025-09-06T09:00,31.333655626501603,14.604166478625451,time,2.0,8,5,4.221,0.7775279628558421,12.55161403540923,0.18420468203170862,0
146,e-3008,Member,1,20,51.527171,-0.077596,51.517291,-0.056564,2025-09-07T19:14,24.733256361893343,10.042404322611988,time,2.0,8,5,1.823,0.32451089901449565,10.714346718772171,0.1780092698927568,0
147,fortwo ED,Payg,0,20,51.512478,-0.149375,51.522617,-0.137607,2025-09-06T17:21,11.517669304442553,10.280717703382072,time,2.0,8,5,1.391,0.2503063742591047,0.24739032021209617,0.17994706992027656,1
148,e-Niro,Payg,0,20,51.531748,-0.074398,51.550068,-0.179193,2025-09-07T08:43,15.052051762446407,12.085224662925363,cost,2.0,8,5,7.528,1.397348655374172,1.1604424984202566,0.18562017207414613,1
149,sportbacketron 55,Payg,0,20,51.516558,-0.03564,51.536744,-0.243383,2025-09-04T12:53,33.851257861621235,13.379829533775318,cost,2.0,8,5,14.546,2.6643521830479164,15.783314970323957,0.18316734380915142,0
150,Model S,Payg,0,20,51.448899,-0.153869,51.522768,-0.090911,2025-09-07T09:00,20.207322782286248,12.380502293835251,hybrid,2.0,8,5,9.299,1.5868591219242159,1.5653640976901995,0.17064836239640993,1
151,ev standard range,Member,1,20,51.509625,-0.220089,51.449832,-0.197951,2025-09-05T17:59,17.124418386271117,14.487742192327023,cost,2.0,8,5,6.823,1.3290436939633432,1.2905836107200042,0.19478875772583074,1
152,e-Traveller Long 75 kWh,Payg,0,20,51.456121,-0.226347,51.54688,-0.104514,2025-09-07T09:00,29.449930819442088,10.220422777687391,time,2.0,8,5,13.152,2.5894291941370984,14.429642557894837,0.196884823155193,0
153,sport,Payg,0,20,51.489951,-0.116848,51.47552,-0.099472,2025-09-06T09:00,30.612268927893478,11.700704348218718,cost,2.0,8,5,2.006,0.3494601901759364,13.433602434031398,0.17420747266995834,0
154,standard,Payg,0,20,51.446885,-0.042236,51.495409,-0.244601,2025-09-03T20:40,28.301958506944082,11.756739446943604,time,2.0,8,5,15.019,2.8028620651943896,7.664743817576864,0.1866210843061715,0
155,turbo sport turismo,Member,1,20,51.489663,-0.14277,51.527344,-0.036706,2025-09-02T08:37,30.28783578793188,11.70063612993171,cost,2.0,8,5,8.452,1.464370464922303,15.550952738389517,0.17325727223406331,0
156,Enyaq 60,Member,1,20,51.498248,-0.098042,51.468484,-0.16788,2025-09-07T09:00,14.299121244263105,12.438429560616953,time,2.0,8,5,5.86,1.1143798083563992,1.0975152806399264,0.19016720279119437,1
157,Enyaq iV 60,Payg,0,20,51.550068,-0.022407,51.454801,-0.234809,2025-09-06T17:46,31.171196327579885,13.952885225973052,hybrid,2.0,8,5,18.121,3.2334571219084003,9.984536528359909,0.17843701351517027,0
158,Kona,Payg,0,20,51.459813,-0.106821,51.491386,-0.195419,2025-09-06T09:00,18.17319318816616,11.589413082014087,time,2.0,8,5,7.069,1.3415737581391118,1.3167560212304148,0.18978267904075707,1
159,50kwh,Payg,0,20,51.518179,-0.071248,51.491872,-0.073937,2025-09-01T23:35,33.072311902526565,13.722416033161013,hybrid,2.0,8,5,2.931,0.5621946364342456,8.957443406640865,0.1918098384286065,0
160,Kangoo ZE,Payg,0,20,51.461118,-0.139362,51.50518,-0.068174,2025-09-04T04:42,14.680392684126279,10.732327356395357,cost,2.0,8,5,6.95,1.3417630020648315,1.3029901596276772,0.1930594247575297,1
161,electric,Payg,0,20,51.54261,-0.045136,51.529598,-0.185659,2025-09-13T09:00,15.889703320571261,12.803624278169751,cost,2.0,8,5,9.826,1.7021798760488793,0.7717853439947321,0.1732322283786769,1
162,Leaf,Payg,0,20,51.484721,-0.122851,51.497439,-0.163267,2025-09-03T17:02,13.443879845720687,11.875440128327725,cost,2.0,8,5,3.135,0.6191009140351921,0.6115203872686306,0.19748035535412825,1
163,y long range dual motor,Member,1,20,51.449468,-0.170484,51.460665,-0.092809,2025-09-02T22:22,29.83159471300508,12.696054011477854,time,2.0,8,5,5.524,0.9772310625710997,12.323795990603017,0.17690641972684643,0
164,sportback 50,Payg,0,20,51.515678,-0.230886,51.471304,-0.018717,2025-09-06T09:00,22.557389971449194,10.538748751861247,cost,2.0,8,5,15.495,2.6515412267384972,7.781831092046201,0.1711223766852854,0
165,A6 Avant e-tron performance,Payg,0,20,51.514349,-0.095526,51.522339,-0.167185,2025-09-07T09:00,32.03999246998391,14.767314233804543,time,2.0,8,5,5.037,0.9401337566497471,16.39205908858596,0.1866455740817445,0
166,iv rs,Member,1,20,51.528071,-0.012141,51.490091,-0.193349,2025-09-02T17:58,17.23654540133103,14.531070584008889,cost,2.0,8,5,13.233,2.3968624374705496,2.081839944176697,0.18112766851587317,1
167,73kwh,Payg,0,20,51.498633,-0.067472,51.534436,-0.104886,2025-09-06T09:00,18.686377231719916,14.131981521453145,cost,2.0,8,5,4.749,0.9255501447040749,0.9108791420533542,0.1948936922939724,1
168,Taycan,Payg,0,20,51.457238,-0.02422,51.550133,-0.041922,2025-09-07T11:37,27.73607273779614,14.46391411694026,time,2.0,8,5,10.402,2.020562954372386,9.423020039516365,0.19424754416192908,0
169,Model S,Payg,0,20,51.511254,-0.088373,51.496919,-0.129367,2025-09-01T01:50,20.43971442786006,10.73343935090743,time,2.0,8,5,3.254,0.5841390987173535,6.688719397787115,0.17951416678468146,0
170,i3,Member,1,20,51.554331,-0.074786,51.463144,-0.228229,2025-09-06T09:00,20.121112755570397,12.51860886509833,time,2.0,8,5,14.683,2.9158526545342722,2.8807431194230917,0.19858698185209236,1
171,l3,Payg,0,20,51.549099,-0.059153,51.523832,-0.098989,2025-09-07T09:00,32.84063045619106,11.589545793782616,hybrid,2.0,8,5,3.935,0.703292850792441,9.867751715335393,0.17872753514420356,0
172,MGS5  EV 64 kWh,Member,1,20,51.531222,-0.038485,51.479448,-0.138175,2025-09-05T09:10,29.634168920531074,14.436929706520793,time,2.0,8,5,8.986,1.666469100898286,9.673627268918091,0.18545171387695145,0
173,Partner Tepee,Payg,0,20,51.489637,-0.041605,51.477751,-0.090529,2025-09-04T08:55,14.044235752301127,10.947188412497333,time,2.0,8,5,3.636,0.6460406720791142,0.6357097171176208,0.1776789527170281,1
174,Model X,Payg,0,20,51.542246,-0.227806,51.45057,-0.010544,2025-09-05T19:01,23.947007144576673,11.099726775709861,time,2.0,8,5,18.169,3.5989392687265886,9.655745456179897,0.1980813071014689,0
175,Model S,Payg,0,20,51.506165,-0.088296,51.483508,-0.055609,2025-09-03T18:59,33.69010191569846,13.433572281775055,hybrid,2.0,8,5,3.386,0.5923408621099814,13.982316148060239,0.17493823452746055,0
176,Q4 Sportback e-tron 45 quattro,Payg,0,20,51.552896,-0.159494,51.479343,-0.058408,2025-09-05T23:35,25.9042832286826,10.444498295438342,cost,2.0,8,5,10.762,1.8440398425770075,11.900598890835136,0.17134731858176988,0
177,long range single motor,Member,1,20,51.552786,-0.052927,51.480631,-0.060141,2025-09-06T09:00,31.725425839673754,13.661835884583198,hybrid,2.0,8,5,8.039,1.4715623579609327,13.554608082686636,0.18305291180009114,0
178,Zoe,Payg,0,20,51.460084,-0.185316,51.55449,-0.085639,2025-09-07T20:40,19.37100462360128,11.340636441570611,time,2.0,8,5,12.561,2.5093268838031615,1.768471209514079,0.19977126692167513,1
179,e-NV 200,Payg,0,20,51.55489,-0.093904,51.541989,-0.17949,2025-09-04T19:23,18.1974672224902,13.304676826335736,time,2.0,8,5,6.089,1.1980126862267853,1.1739736109381211,0.19675031798764742,1
180,suv 450,Payg,0,20,51.489573,-0.223448,51.511266,-0.19681,2025-09-02T16:00,19.153816318600537,14.365188931803303,cost,2.0,8,5,3.036,0.584303218412139,5.196136406137265,0.19245824058370847,0
181,Model 3,Member,1,20,51.457405,-0.021979,51.484442,-0.158561,2025-09-07T09:00,30.043569194279304,13.048056866174953,time,2.0,8,5,9.927,1.9528769117085336,9.772909655336129,0.19672377472635577,0
182,turbo s cross turismo,Payg,0,20,51.452122,-0.029461,51.490348,-0.169723,2025-09-03T19:17,30.694590522479032,11.063418666430545,hybrid,2.0,8,5,10.604,2.086903245020684,16.541675957391668,0.1968033991909359,0
183,pulse,Member,1,20,51.494427,-0.152073,51.47837,-0.172777,2025-09-07T09:00,30.250476968764524,10.245827627696084,hybrid,2.0,8,5,2.29,0.4249455693585491,12.39503763093652,0.1855657508115935,0
184,eVito,Member,1,20,51.51465,-0.174012,51.503076,-0.091841,2025-09-01T05:48,12.848376720537232,10.223069858475329,hybrid,2.0,8,5,5.831,1.0465354690367608,1.0238696762041457,0.1794778715549238,1
185,A290 Electric 220 hp,Payg,0,20,51.510241,-0.019078,51.54146,-0.063801,2025-09-04T17:52,29.041700461544725,10.44405941007004,hybrid,2.0,8,5,4.65,0.898195734279483,9.66310421643633,0.19316037296332966,0
186,iX2 eDrive20,Payg,0,20,51.52643,-0.207265,51.501534,-0.174582,2025-09-06T09:16,13.92147400538667,12.89908956234858,cost,2.0,8,5,3.575,0.6787131704747424,0.6605618635515604,0.18984983789503285,1
187,Kona Electric 64 kWh,Payg,0,20,51.531175,-0.116944,51.493994,-0.11959,2025-09-02T10:19,23.309028335858514,11.741089270203256,cost,2.0,8,5,4.138,0.7498458704623824,7.4066627534323155,0.1812097318662113,0
188,Born,Payg,0,20,51.526,-0.209193,51.545982,-0.154776,2025-09-05T23:29,26.86596548070279,11.21553488697949,time,2.0,8,5,4.371,0.7554574141829066,7.044769421100383,0.17283400004184546,0
189,170kw-,Member,1,20,51.458899,-0.072399,51.457741,-0.023796,2025-09-01T21:08,22.78151501922094,11.096532788985956,hybrid,2.0,8,5,3.37,0.6484004297073865,6.7731071495612625,0.19240368834047078,0
190,plus,Payg,0,20,51.474483,-0.163893,51.47973,-0.204769,2025-09-02T07:31,23.541099703718437,14.742907659515495,time,2.0,8,5,2.89,0.5140553267305125,7.371221593252614,0.17787381547768596,0
191,B-Klasse,Payg,0,20,51.541358,-0.093985,51.511544,-0.077338,2025-09-07T09:00,13.049140130358401,10.594082879460371,cost,2.0,8,5,3.51,0.695346424751207,0.6880222172269785,0.1981043945160134,1
192,iX M70 xDrive,Payg,0,20,51.49996,-0.036691,51.482383,-0.166762,2025-09-06T22:01,26.741647556001155,11.524072053863273,time,2.0,8,5,9.215,1.6331663154603215,16.589711806407387,0.17722911725017054,0
193,Eletre,Member,1,20,51.521128,-0.163576,51.546234,-0.102056,2025-09-05T16:27,26.015239413407304,12.357386310095965,cost,2.0,8,5,5.089,0.8838714535412617,14.885038635849885,0.1736827379723446,0
194,UX 300e,Payg,0,20,51.537006,-0.192233,51.519374,-0.120399,2025-09-05T04:48,22.570820925905913,10.002247630371278,hybrid,2.0,8,5,5.342,1.0413341168347374,8.037466812763308,0.1949333801637472,0
195,Model 3,Member,1,20,51.470495,-0.014307,51.554296,-0.241892,2025-09-06T09:00,30.719563919825386,14.604765937378623,time,2.0,8,5,18.299,3.1949784912973485,9.266716871452692,0.17459852949873483,0
196,C-Zero,Payg,0,20,51.513417,-0.102758,51.536855,-0.010408,2025-09-04T19:22,16.41805536896962,10.49549295380052,time,2.0,8,5,6.9,1.2101085397886522,1.1845124830338196,0.1753780492447322,1
197,e-tron 55 quattro,Payg,0,20,51.465388,-0.079389,51.551523,-0.040643,2025-09-01T20:00,15.537628474274422,13.412353003430862,hybrid,2.0,8,5,9.946,1.8696638373339893,1.8410198766182342,0.18798148374562532,1
198,EQ fortwo cabrio,Member,1,20,51.462488,-0.016242,51.535463,-0.101543,2025-09-06T18:24,22.76079122142351,13.144327385812442,time,2.0,8,5,10.036,1.969433139255344,1.9232927671222138,0.19623686122512396,1
199,long range dual motor,Payg,0,20,51.500069,-0.156093,51.522241,-0.167664,2025-09-06T18:45,30.514430320400415,14.045319275523685,hybrid,2.0,8,5,2.592,0.4559147596059653,12.366279872293408,0.1758930399714372,0
200,Emeya R,Payg,0,20,51.513137,-0.130235,51.499878,-0.108615,2025-09-06T02:06,21.2401368051321,13.256938652810764,hybrid,2.0,8,5,2.101,0.376729701102893,8.142003706964287,0.17930971018700287,0
201,mach-e er rwd,Member,1,20,51.484343,-0.129457,51.446359,-0.131494,2025-09-07T02:03,17.841596545110505,13.846937086079897,hybrid,2.0,8,5,4.226,0.8169793853922165,0.7989318918061216,0.19332214514723534,1
202,m,Payg,0,20,51.546491,-0.188758,51.510575,-0.205042,2025-09-02T09:48,32.34306692718502,12.106243043942637,time,2.0,8,5,4.15,0.8264923900445906,13.761040240604823,0.19915479278182904,0
203,iX,Member,1,20,51.506342,-0.147721,51.51981,-0.029642,2025-09-05T22:14,31.718515767682035,12.443522472758115,hybrid,2.0,8,5,8.307,1.536979711013486,20.2680409494784,0.18502223558607028,0
204,Puma Gen-E,Payg,0,20,51.475893,-0.090445,51.496261,-0.068524,2025-09-05T05:20,27.87699489664848,13.508310510822097,time,2.0,8,5,2.726,0.4751879377586413,6.22642990052476,0.17431692507653754,0
205,Model S,Member,1,20,51.542546,-0.047321,51.468275,-0.160507,2025-09-05T08:46,30.574276679356775,12.842133605275254,time,2.0,8,5,11.383,1.9398691028894737,12.238898751131794,0.17041808863124605,0
206,ForTwo Cabrio Electric Drive,Member,1,20,51.532786,-0.178062,51.466188,-0.032493,2025-09-04T14:45,23.484766684689017,12.5576927513336,cost,2.0,8,5,12.505,2.212005459654071,2.1854147866710836,0.17688968089996568,1
207,Taycan,Member,1,20,51.498448,-0.114976,51.536956,-0.098851,2025-09-07T00:26,24.412971644809563,11.027792030272746,cost,2.0,8,5,4.425,0.7697493994111607,9.50347752632114,0.17395466653359565,0
208,sportbacketron 40,Payg,0,20,51.479592,-0.036913,51.471286,-0.196533,2025-09-06T09:00,13.975068889845058,11.290541304031876,cost,2.0,8,5,11.093,2.111328029991623,2.0555641536503146,0.19032976020838574,1
209,e-tron S,Member,1,20,51.537445,-0.183886,51.481126,-0.019605,2025-09-07T09:11,26.568726015949395,11.792486205296967,cost,2.0,8,5,12.98,2.2540415773023503,14.04368893868364,0.17365497513885594,0
210,MG5 EV,Payg,0,20,51.534901,-0.086048,51.467248,-0.219001,2025-09-05T17:51,30.33829544912659,10.046421927117516,time,2.0,8,5,11.886,2.2011671270172855,10.029983198021638,0.185189897948619,0
211,Zoe,Member,1,20,51.518345,-0.10528,51.48681,-0.252011,2025-09-05T12:31,22.19232511897259,12.086817247901184,hybrid,2.0,8,5,10.745,2.0504454961294845,2.0211015742142813,0.1908278730692866,1
212,e-NV200,Member,1,20,51.546716,-0.050973,51.47184,-0.085546,2025-09-06T16:10,12.538650201807627,10.013842378819565,time,2.0,8,5,8.663,1.6237363955704205,0.5544341503183245,0.1874334982766271,1
213,Model S,Payg,0,20,51.548358,-0.182792,51.469596,-0.072852,2025-09-05T20:00,22.765040616238224,12.825077179606684,hybrid,2.0,8,5,11.601,2.04169792004725,1.9879926873263083,0.17599326954980174,1
214,Dolphin,Payg,0,20,51.512875,-0.04117,51.497657,-0.079489,2025-09-07T07:32,30.593648949941105,13.520143844861744,hybrid,2.0,8,5,3.146,0.610713272781082,10.333963616232245,0.1941237357854679,0
215,Enyaq 60,Payg,0,20,51.553494,-0.041531,51.500726,-0.193921,2025-09-04T16:33,16.61129064147658,12.810743158075631,time,2.0,8,5,12.065,2.3099916105644396,2.241787726828615,0.19146221388847406,1
216,350+,Payg,0,20,51.493431,-0.236082,51.476521,-0.017236,2025-09-04T00:49,35.217437653005696,13.46759986602438,cost,2.0,8,5,15.27,2.93442857219371,19.7069791911013,0.19216952011746627,0
217,EQS,Member,1,20,51.535292,-0.139993,51.509354,-0.201343,2025-09-07T09:00,26.433652499491977,10.000065842781037,time,2.0,8,5,5.132,0.8926176514297639,14.750146072364934,0.1739317325467194,0
218,EQE,Payg,0,20,51.485821,-0.068098,51.506079,-0.088557,2025-09-06T00:47,28.80603150313538,10.297209866421548,cost,2.0,8,5,2.661,0.46224926614540707,17.772413813157186,0.17371261410951036,0
219,long range single motor,Payg,0,20,51.505016,-0.040305,51.551914,-0.049285,2025-09-04T14:49,18.536594548865878,13.492312204377777,cost,2.0,8,5,5.252,1.0389867555365853,1.0088564688976203,0.19782687653019523,1
220,s long range plus,Payg,0,20,51.537318,-0.234232,51.465842,-0.116513,2025-09-05T08:41,16.10213199768109,14.014500739783852,cost,2.0,8,5,11.383,2.070878977409279,2.045878632739295,0.18192734581474823,1
221,50,Member,1,20,51.488704,-0.226101,51.501224,-0.087277,2025-09-02T10:39,22.021399212634456,13.588507854446972,hybrid,2.0,8,5,9.711,1.7385453823765413,1.6865782716374969,0.1790284607534282,1
222,EQS,Payg,0,20,51.512205,-0.029068,51.522086,-0.044906,2025-09-04T09:38,23.0419899199238,13.315061212767759,hybrid,2.0,8,5,1.552,0.2865884731515674,8.798295095392712,0.184657521360546,0
223,e-Partner,Member,1,20,51.4962,-0.134866,51.470366,-0.017216,2025-09-07T10:15,32.9184135770333,13.536913319057799,time,2.0,8,5,8.638,1.640234632095555,8.676391236981553,0.1898859263829075,0
224,Enyaq iV 80,Payg,0,20,51.542859,-0.166403,51.546632,-0.061413,2025-09-06T17:33,33.27586674764549,13.69794962898083,time,2.0,8,5,7.272,1.4447187697573671,15.080119664836625,0.1986686977114091,0
225,82,Member,1,20,51.524062,-0.158069,51.51996,-0.097333,2025-09-04T08:48,17.288290256776957,13.621887491837846,time,2.0,8,5,4.227,0.7549142460309135,0.7332805529878221,0.17859338680646167,1
226,300,Member,1,20,51.509465,-0.219907,51.482493,-0.047093,2025-09-05T18:51,31.27405410149757,13.690042388441698,cost,2.0,8,5,12.334,2.438977615014036,11.707096170419925,0.19774425287936082,0
